,Unnamed: 0,gm,make_model,make,mileage_raw,price_raw,model_trim_raw,year_make_raw,platform,mileage,price,model,trim,year,car_key,car_id_x,horsepower,torque,displacement,cylinders,top_speed,accel,qmile_time,qmile_speed,weight,fuel_type,fuel_economy,quality_rating,amenity_rating,reliability_rating,car_id_y
2220,2221,False,Toyota 4Runner,Toyota,"75,000 miles",31998,4Runner Limited,2018 Toyota,carmax,75000,31998,4Runner,Limited,2018,2018-toyota-4runner-limited,252134394509527656473918210749204783967,274,278,4.0,6,115,7.5,15.8,90,2007,petrol,16,68,55,88,252134394509527656473918210749204783967
2221,2222,False,Toyota 4Runner,Toyota,"87,000 miles",29998,4Runner Limited,2018 Toyota,carmax,87000,29998,4Runner,Limited,2018,2018-toyota-4runner-limited,252134394509527656473918210749204783967,274,278,4.0,6,115,7.5,15.8,90,2007,petrol,16,68,55,88,252134394509527656473918210749204783967
2222,2223,False,Toyota 4Runner,Toyota,"89,000 miles",28998,4Runner Limited,2018 Toyota,carmax,89000,28998,4Runner,Limited,2018,2018-toyota-4runner-limited,252134394509527656473918210749204783967,274,278,4.0,6,115,7.5,15.8,90,2007,petrol,16,68,55,88,252134394509527656473918210749204783967
2223,2224,False,Toyota 4Runner,Toyota,"68,000 miles",34998,4Runner Limited,2018 Toyota,carmax,68000,34998,4Runner,Limited,2018,2018-toyota-4runner-limited,252134394509527656473918210749204783967,274,278,4.0,6,115,7.5,15.8,90,2007,petrol,16,68,55,88,252134394509527656473918210749204783967
2224,2225,False,Toyota 4Runner,Toyota,"51,000 miles",30998,4Runner Limited,2018 Toyota,carmax,51000,30998,4Runner,Limited,2018,2018-toyota-4runner-limited,252134394509527656473918210749204783967,274,278,4.0,6,115,7.5,15.8,90,2007,petrol,16,68,55,88,252134394509527656473918210749204783967
2225,2226,False,Toyota 4Runner,Toyota,"111,000 miles",26998,4Runner SR5,2018 Toyota,carmax,111000,26998,4Runner,SR5,2018,2018-toyota-4runner-sr5,97992378247388216822610832823477883191,274,278,4.0,6,112,7.8,16.2,88,2019,petrol,16,58,38,88,97992378247388216822610832823477883191
2226,2227,False,Toyota 4Runner,Toyota,"84,000 miles",30998,4Runner SR5,2018 Toyota,carmax,84000,30998,4Runner,SR5,2018,2018-toyota-4runner-sr5,97992378247388216822610832823477883191,274,278,4.0,6,112,7.8,16.2,88,2019,petrol,16,58,38,88,97992378247388216822610832823477883191
2227,2228,False,Toyota 4Runner,Toyota,"105,000 miles",26998,4Runner SR5,2018 Toyota,carmax,105000,26998,4Runner,SR5,2018,2018-toyota-4runner-sr5,97992378247388216822610832823477883191,274,278,4.0,6,112,7.8,16.2,88,2019,petrol,16,58,38,88,97992378247388216822610832823477883191
2228,2229,False,Toyota 4Runner,Toyota,"64,000 miles",29998,4Runner SR5,2018 Toyota,carmax,64000,29998,4Runner,SR5,2018,2018-toyota-4runner-sr5,97992378247388216822610832823477883191,274,278,4.0,6,112,7.8,16.2,88,2019,petrol,16,58,38,88,97992378247388216822610832823477883191
2229,2230,False,Toyota 4Runner,Toyota,"117,000 miles",27998,4Runner SR5,2018 Toyota,carmax,117000,27998,4Runner,SR5,2018,2018-toyota-4runner-sr5,97992378247388216822610832823477883191,274,278,4.0,6,112,7.8,16.2,88,2019,petrol,16,58,38,88,97992378247388216822610832823477883191
2230,2231,False,Toyota 4Runner,Toyota,"92,000 miles",28998,4Runner SR5,2018 Toyota,carmax,92000,28998,4Runner,SR5,2018,2018-toyota-4runner-sr5,97992378247388216822610832823477883191,274,278,4.0,6,112,7.8,16.2,88,2019,petrol,16,58,38,88,97992378247388216822610832823477883191
2231,2232,False,Toyota 4Runner,Toyota,"57,000 miles",30998,4Runner SR5,2018 Toyota,carmax,57000,30998,4Runner,SR5,2018,2018-toyota-4runner-sr5,97992378247388216822610832823477883191,274,278,4.0,6,112,7.8,16.2,88,2019,petrol,16,58,38,88,97992378247388216822610832823477883191
2232,2233,False,Toyota 4Runner,Toyota,"83,000 miles",27998,4Runner SR5,2018 Toyota,carmax,83000,27998,4Runner,SR5,2018,2018-toyota-4runner-sr5,97992378247388216822610832823477883191,274,278,4.0,6,112,7.8,16.2,88,2019,petrol,16,58,38,88,97992378247388216822610832823477883191
2233,2234,False,Toyota 4Runner,Toyota,"96,000 miles",28998,4Runner SR5 Premium,2018 Toyota,carmax,96000,28998,4Runner,SR5 Premium,2018,2018-toyota-4runner-sr5 premium,288925710104524237000162577284822365239,266,278,4.0,6,115,7.8,16.2,88,1970,petrol,16,68,48,90,288925710104524237000162577284822365239
2234,2235,False,Toyota 4Runner,Toyota,"123,000 miles",27998,4Runner SR5 Premium,2018 Toyota,carmax,123000,27998,4Runner,SR5 Premium,2018,2018-toyota-4runner-sr5 premium,288925710104524237000162577284822365239,266,278,4.0,6,115,7.8,16.2,88,1970,petrol,16,68,48,90,288925710104524237000162577284822365239
2235,2236,False,Toyota 4Runner,Toyota,"115,000 miles",29998,4Runner SR5 Premium,2018 Toyota,carmax,115000,29998,4Runner,SR5 Premium,2018,2018-toyota-4runner-sr5 premium,288925710104524237000162577284822365239,266,278,4.0,6,115,7.8,16.2,88,1970,petrol,16,68,48,90,288925710104524237000162577284822365239
2236,2237,False,Toyota 4Runner,Toyota,"125,000 miles",26998,4Runner SR5 Premium,2018 Toyota,carmax,125000,26998,4Runner,SR5 Premium,2018,2018-toyota-4runner-sr5 premium,288925710104524237000162577284822365239,266,278,4.0,6,115,7.8,16.2,88,1970,petrol,16,68,48,90,288925710104524237000162577284822365239
2237,2238,False,Toyota 4Runner,Toyota,"54,000 miles",36998,4Runner SR5 Premium,2018 Toyota,carmax,54000,36998,4Runner,SR5 Premium,2018,2018-toyota-4runner-sr5 premium,288925710104524237000162577284822365239,266,278,4.0,6,115,7.8,16.2,88,1970,petrol,16,68,48,90,288925710104524237000162577284822365239
2238,2239,False,Toyota 4Runner,Toyota,"33,000 miles",35998,4Runner SR5 Premium,2018 Toyota,carmax,33000,35998,4Runner,SR5 Premium,2018,2018-toyota-4runner-sr5 premium,288925710104524237000162577284822365239,266,278,4.0,6,115,7.8,16.2,88,1970,petrol,16,68,48,90,288925710104524237000162577284822365239
2239,2240,False,Toyota 4Runner,Toyota,"92,000 miles",30998,4Runner SR5 Premium,2018 Toyota,carmax,92000,30998,4Runner,SR5 Premium,2018,2018-toyota-4runner-sr5 premium,288925710104524237000162577284822365239,266,278,4.0,6,115,7.8,16.2,88,1970,petrol,16,68,48,90,288925710104524237000162577284822365239
2240,2241,False,Toyota 4Runner,Toyota,"123,000 miles",27998,4Runner SR5 Premium,2018 Toyota,carmax,123000,27998,4Runner,SR5 Premium,2018,2018-toyota-4runner-sr5 premium,288925710104524237000162577284822365239,266,278,4.0,6,115,7.8,16.2,88,1970,petrol,16,68,48,90,288925710104524237000162577284822365239
2241,2242,False,Toyota 4Runner,Toyota,"102,000 miles",29998,4Runner SR5 Premium,2018 Toyota,carmax,102000,29998,4Runner,SR5 Premium,2018,2018-toyota-4runner-sr5 premium,288925710104524237000162577284822365239,266,278,4.0,6,115,7.8,16.2,88,1970,petrol,16,68,48,90,288925710104524237000162577284822365239
2242,2243,False,Toyota 4Runner,Toyota,"85,000 miles",35998,4Runner TRD Off Road Premium,2018 Toyota,carmax,85000,35998,4Runner,TRD Off Road Premium,2018,2018-toyota-4runner-trd off road premium,136147351114536622072659751902848347264,274,278,4.0,6,112,7.5,16.0,88,1995,petrol,16,68,58,88,136147351114536622072659751902848347264
2243,2244,False,Toyota 4Runner,Toyota,"72,000 miles",33998,4Runner TRD Off Road Premium,2018 Toyota,carmax,72000,33998,4Runner,TRD Off Road Premium,2018,2018-toyota-4runner-trd off road premium,136147351114536622072659751902848347264,274,278,4.0,6,112,7.5,16.0,88,1995,petrol,16,68,58,88,136147351114536622072659751902848347264
2244,2245,False,Toyota 4Runner,Toyota,"72,000 miles",33998,4Runner TRD Off Road Premium,2018 Toyota,carmax,72000,33998,4Runner,TRD Off Road Premium,2018,2018-toyota-4runner-trd off road premium,136147351114536622072659751902848347264,274,278,4.0,6,112,7.5,16.0,88,1995,petrol,16,68,58,88,136147351114536622072659751902848347264
2245,2246,False,Toyota 4Runner,Toyota,"116,000 miles",30998,4Runner TRD Off Road Premium,2018 Toyota,carmax,116000,30998,4Runner,TRD Off Road Premium,2018,2018-toyota-4runner-trd off road premium,136147351114536622072659751902848347264,274,278,4.0,6,112,7.5,16.0,88,1995,petrol,16,68,58,88,136147351114536622072659751902848347264
2246,2247,False,Toyota 4Runner,Toyota,"51,000 miles",41998,4Runner TRD Pro,2018 Toyota,carmax,51000,41998,4Runner,TRD Pro,2018,2018-toyota-4runner-trd pro,137308620636199177365043149453836227192,274,278,4.0,6,115,7.8,16.2,88,2040,Petrol,16,68,38,88,137308620636199177365043149453836227192
2247,2248,False,Toyota 4Runner,Toyota,"96,000 miles",37998,4Runner TRD Pro,2018 Toyota,carmax,96000,37998,4Runner,TRD Pro,2018,2018-toyota-4runner-trd pro,137308620636199177365043149453836227192,274,278,4.0,6,115,7.8,16.2,88,2040,Petrol,16,68,38,88,137308620636199177365043149453836227192
2248,2249,False,Toyota Highlander,Toyota,"102,000 miles",25998,Highlander Hybrid Limited,2018 Toyota,carmax,102000,25998,Highlander,Hybrid Limited,2018,2018-toyota-highlander-hybrid limited,69804038907487556782154061308371587495,284,240,2.5,4,118,7.2,15.8,89,2030,Hybrid (Petrol/Electric),34,78,68,85,69804038907487556782154061308371587495
2249,2250,False,Toyota Highlander,Toyota,"82,000 miles",27998,Highlander Hybrid Limited,2018 Toyota,carmax,82000,27998,Highlander,Hybrid Limited,2018,2018-toyota-highlander-hybrid limited,69804038907487556782154061308371587495,284,240,2.5,4,118,7.2,15.8,89,2030,Hybrid (Petrol/Electric),34,78,68,85,69804038907487556782154061308371587495
2250,2251,False,Toyota Highlander,Toyota,"68,000 miles",33998,Highlander Hybrid Limited Platinum,2018 Toyota,carmax,68000,33998,Highlander,Hybrid Limited Platinum,2018,2018-toyota-highlander-hybrid limited platinum,182032396750369893587151230107163298807,302,380,2.5,4,118,7.2,15.8,98,2000,Hybrid (Petrol + Electric),30,74,77,88,182032396750369893587151230107163298807
2251,2252,False,Toyota Highlander,Toyota,"28,000 miles",37998,Highlander Hybrid Limited Platinum,2018 Toyota,carmax,28000,37998,Highlander,Hybrid Limited Platinum,2018,2018-toyota-highlander-hybrid limited platinum,182032396750369893587151230107163298807,302,380,2.5,4,118,7.2,15.8,98,2000,Hybrid (Petrol + Electric),30,74,77,88,182032396750369893587151230107163298807
2252,2253,False,Toyota Highlander,Toyota,"75,000 miles",30998,Highlander Hybrid Limited Platinum,2018 Toyota,carmax,75000,30998,Highlander,Hybrid Limited Platinum,2018,2018-toyota-highlander-hybrid limited platinum,182032396750369893587151230107163298807,302,380,2.5,4,118,7.2,15.8,98,2000,Hybrid (Petrol + Electric),30,74,77,88,182032396750369893587151230107163298807
2253,2254,False,Toyota Highlander,Toyota,"74,000 miles",30998,Highlander Hybrid XLE,2018 Toyota,carmax,74000,30998,Highlander,Hybrid XLE,2018,2018-toyota-highlander-hybrid xle,254074662159163732329644298945393956572,280,246,2.5,4,118,7.2,15.8,92,1990,Hybrid (Petrol + Electric),34,73,67,87,254074662159163732329644298945393956572
2254,2255,False,Toyota Highlander,Toyota,"107,000 miles",24998,Highlander Hybrid XLE,2018 Toyota,carmax,107000,24998,Highlander,Hybrid XLE,2018,2018-toyota-highlander-hybrid xle,254074662159163732329644298945393956572,280,246,2.5,4,118,7.2,15.8,92,1990,Hybrid (Petrol + Electric),34,73,67,87,254074662159163732329644298945393956572
2255,2256,False,Toyota Highlander,Toyota,"94,000 miles",26998,Highlander Hybrid XLE,2018 Toyota,carmax,94000,26998,Highlander,Hybrid XLE,2018,2018-toyota-highlander-hybrid xle,254074662159163732329644298945393956572,280,246,2.5,4,118,7.2,15.8,92,1990,Hybrid (Petrol + Electric),34,73,67,87,254074662159163732329644298945393956572
2256,2257,False,Toyota Highlander,Toyota,"60,000 miles",24998,Highlander LE,2018 Toyota,carmax,60000,24998,Highlander,LE,2018,2018-toyota-highlander-le,260175102715600303515701608823120210374,295,263,3.5,6,125,7.0,15.5,94,1950,Petrol,20,76,55,88,260175102715600303515701608823120210374
2257,2258,False,Toyota Highlander,Toyota,"126,000 miles",19998,Highlander LE,2018 Toyota,carmax,126000,19998,Highlander,LE,2018,2018-toyota-highlander-le,260175102715600303515701608823120210374,295,263,3.5,6,125,7.0,15.5,94,1950,Petrol,20,76,55,88,260175102715600303515701608823120210374
2258,2259,False,Toyota Highlander,Toyota,"39,000 miles",25998,Highlander LE,2018 Toyota,carmax,39000,25998,Highlander,LE,2018,2018-toyota-highlander-le,260175102715600303515701608823120210374,295,263,3.5,6,125,7.0,15.5,94,1950,Petrol,20,76,55,88,260175102715600303515701608823120210374
2259,2260,False,Toyota Highlander,Toyota,"73,000 miles",25998,Highlander LE,2018 Toyota,carmax,73000,25998,Highlander,LE,2018,2018-toyota-highlander-le,260175102715600303515701608823120210374,295,263,3.5,6,125,7.0,15.5,94,1950,Petrol,20,76,55,88,260175102715600303515701608823120210374
2260,2261,False,Toyota Highlander,Toyota,"123,000 miles",17998,Highlander LE,2018 Toyota,carmax,123000,17998,Highlander,LE,2018,2018-toyota-highlander-le,260175102715600303515701608823120210374,295,263,3.5,6,125,7.0,15.5,94,1950,Petrol,20,76,55,88,260175102715600303515701608823120210374
2261,2262,False,Toyota Highlander,Toyota,"105,000 miles",18998,Highlander LE,2018 Toyota,carmax,105000,18998,Highlander,LE,2018,2018-toyota-highlander-le,260175102715600303515701608823120210374,295,263,3.5,6,125,7.0,15.5,94,1950,Petrol,20,76,55,88,260175102715600303515701608823120210374
2262,2263,False,Toyota Highlander,Toyota,"74,000 miles",22998,Highlander LE,2018 Toyota,carmax,74000,22998,Highlander,LE,2018,2018-toyota-highlander-le,260175102715600303515701608823120210374,295,263,3.5,6,125,7.0,15.5,94,1950,Petrol,20,76,55,88,260175102715600303515701608823120210374
2263,2264,False,Toyota Highlander,Toyota,"45,000 miles",25998,Highlander LE,2018 Toyota,carmax,45000,25998,Highlander,LE,2018,2018-toyota-highlander-le,260175102715600303515701608823120210374,295,263,3.5,6,125,7.0,15.5,94,1950,Petrol,20,76,55,88,260175102715600303515701608823120210374
2264,2265,False,Toyota Highlander,Toyota,"85,000 miles",22998,Highlander LE Plus,2018 Toyota,carmax,85000,22998,Highlander,LE Plus,2018,2018-toyota-highlander-le plus,247874768835903929686765734217059919557,291,263,3.5,6,130,7.0,15.5,95,1950,Petrol,20,78,68,87,247874768835903929686765734217059919557
2265,2266,False,Toyota Highlander,Toyota,"24,000 miles",27998,Highlander LE Plus,2018 Toyota,carmax,24000,27998,Highlander,LE Plus,2018,2018-toyota-highlander-le plus,247874768835903929686765734217059919557,291,263,3.5,6,130,7.0,15.5,95,1950,Petrol,20,78,68,87,247874768835903929686765734217059919557
2266,2267,False,Toyota Highlander,Toyota,"83,000 miles",25998,Highlander Limited,2018 Toyota,carmax,83000,25998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2267,2268,False,Toyota Highlander,Toyota,"74,000 miles",25998,Highlander Limited,2018 Toyota,carmax,74000,25998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2268,2269,False,Toyota Highlander,Toyota,"75,000 miles",25998,Highlander Limited,2018 Toyota,carmax,75000,25998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2269,2270,False,Toyota Highlander,Toyota,"74,000 miles",25998,Highlander Limited,2018 Toyota,carmax,74000,25998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2270,2271,False,Toyota Highlander,Toyota,"26,000 miles",32998,Highlander Limited,2018 Toyota,carmax,26000,32998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2271,2272,False,Toyota Highlander,Toyota,"59,000 miles",27998,Highlander Limited,2018 Toyota,carmax,59000,27998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2272,2273,False,Toyota Highlander,Toyota,"116,000 miles",22998,Highlander Limited,2018 Toyota,carmax,116000,22998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2273,2274,False,Toyota Highlander,Toyota,"74,000 miles",25998,Highlander Limited,2018 Toyota,carmax,74000,25998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2274,2275,False,Toyota Highlander,Toyota,"44,000 miles",30998,Highlander Limited,2018 Toyota,carmax,44000,30998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2275,2276,False,Toyota Highlander,Toyota,"52,000 miles",29998,Highlander Limited,2018 Toyota,carmax,52000,29998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2276,2277,False,Toyota Highlander,Toyota,"106,000 miles",23998,Highlander Limited,2018 Toyota,carmax,106000,23998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2277,2278,False,Toyota Highlander,Toyota,"60,000 miles",28998,Highlander Limited,2018 Toyota,carmax,60000,28998,Highlander,Limited,2018,2018-toyota-highlander-limited,34952670232900034938997278484436402503,299,263,3.5,6,118,7.0,15.6,91,1970,petrol,21,76,74,87,34952670232900034938997278484436402503
2278,2279,False,Toyota Highlander,Toyota,"94,000 miles",26998,Highlander Limited Platinum,2018 Toyota,carmax,94000,26998,Highlander,Limited Platinum,2018,2018-toyota-highlander-limited platinum,64773048194027918376884165821496221436,291,263,3.5,6,124,7.0,15.5,94,1950,petrol,20,74,68,88,64773048194027918376884165821496221436
2279,2280,False,Toyota Highlander,Toyota,"101,000 miles",25998,Highlander Limited Platinum,2018 Toyota,carmax,101000,25998,Highlander,Limited Platinum,2018,2018-toyota-highlander-limited platinum,64773048194027918376884165821496221436,291,263,3.5,6,124,7.0,15.5,94,1950,petrol,20,74,68,88,64773048194027918376884165821496221436
2280,2281,False,Toyota Highlander,Toyota,"95,000 miles",25998,Highlander Limited Platinum,2018 Toyota,carmax,95000,25998,Highlander,Limited Platinum,2018,2018-toyota-highlander-limited platinum,64773048194027918376884165821496221436,291,263,3.5,6,124,7.0,15.5,94,1950,petrol,20,74,68,88,64773048194027918376884165821496221436
2281,2282,False,Toyota Highlander,Toyota,"50,000 miles",30998,Highlander Limited Platinum,2018 Toyota,carmax,50000,30998,Highlander,Limited Platinum,2018,2018-toyota-highlander-limited platinum,64773048194027918376884165821496221436,291,263,3.5,6,124,7.0,15.5,94,1950,petrol,20,74,68,88,64773048194027918376884165821496221436
2282,2283,False,Toyota Highlander,Toyota,"121,000 miles",23998,Highlander Limited Platinum,2018 Toyota,carmax,121000,23998,Highlander,Limited Platinum,2018,2018-toyota-highlander-limited platinum,64773048194027918376884165821496221436,291,263,3.5,6,124,7.0,15.5,94,1950,petrol,20,74,68,88,64773048194027918376884165821496221436
2283,2284,False,Toyota Highlander,Toyota,"51,000 miles",31998,Highlander Limited Platinum,2018 Toyota,carmax,51000,31998,Highlander,Limited Platinum,2018,2018-toyota-highlander-limited platinum,64773048194027918376884165821496221436,291,263,3.5,6,124,7.0,15.5,94,1950,petrol,20,74,68,88,64773048194027918376884165821496221436
2284,2285,False,Toyota Highlander,Toyota,"106,000 miles",26998,Highlander Limited Platinum,2018 Toyota,carmax,106000,26998,Highlander,Limited Platinum,2018,2018-toyota-highlander-limited platinum,64773048194027918376884165821496221436,291,263,3.5,6,124,7.0,15.5,94,1950,petrol,20,74,68,88,64773048194027918376884165821496221436
2285,2286,False,Toyota Highlander,Toyota,"26,000 miles",30998,Highlander SE,2018 Toyota,carmax,26000,30998,Highlander,SE,2018,2018-toyota-highlander-se,268849850965959069377023136971860793921,299,263,3.5,6,118,7.0,15.5,94,1950,petrol,21,74,68,82,268849850965959069377023136971860793921
2286,2287,False,Toyota Highlander,Toyota,"64,000 miles",25998,Highlander SE,2018 Toyota,carmax,64000,25998,Highlander,SE,2018,2018-toyota-highlander-se,268849850965959069377023136971860793921,299,263,3.5,6,118,7.0,15.5,94,1950,petrol,21,74,68,82,268849850965959069377023136971860793921
2287,2288,False,Toyota Highlander,Toyota,"21,000 miles",32998,Highlander SE,2018 Toyota,carmax,21000,32998,Highlander,SE,2018,2018-toyota-highlander-se,268849850965959069377023136971860793921,299,263,3.5,6,118,7.0,15.5,94,1950,petrol,21,74,68,82,268849850965959069377023136971860793921
2288,2289,False,Toyota Highlander,Toyota,"47,000 miles",27998,Highlander SE,2018 Toyota,carmax,47000,27998,Highlander,SE,2018,2018-toyota-highlander-se,268849850965959069377023136971860793921,299,263,3.5,6,118,7.0,15.5,94,1950,petrol,21,74,68,82,268849850965959069377023136971860793921
2289,2290,False,Toyota Highlander,Toyota,"91,000 miles",25998,Highlander XLE,2018 Toyota,carmax,91000,25998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2290,2291,False,Toyota Highlander,Toyota,"88,000 miles",25998,Highlander XLE,2018 Toyota,carmax,88000,25998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2291,2292,False,Toyota Highlander,Toyota,"104,000 miles",23998,Highlander XLE,2018 Toyota,carmax,104000,23998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2292,2293,False,Toyota Highlander,Toyota,"46,000 miles",27998,Highlander XLE,2018 Toyota,carmax,46000,27998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2293,2294,False,Toyota Highlander,Toyota,"81,000 miles",26998,Highlander XLE,2018 Toyota,carmax,81000,26998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2294,2295,False,Toyota Highlander,Toyota,"67,000 miles",27998,Highlander XLE,2018 Toyota,carmax,67000,27998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2295,2296,False,Toyota Highlander,Toyota,"85,000 miles",23998,Highlander XLE,2018 Toyota,carmax,85000,23998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2296,2297,False,Toyota Highlander,Toyota,"66,000 miles",27998,Highlander XLE,2018 Toyota,carmax,66000,27998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2297,2298,False,Toyota Highlander,Toyota,"87,000 miles",24998,Highlander XLE,2018 Toyota,carmax,87000,24998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2298,2299,False,Toyota Highlander,Toyota,"81,000 miles",25998,Highlander XLE,2018 Toyota,carmax,81000,25998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2299,2300,False,Toyota Highlander,Toyota,"114,000 miles",20998,Highlander XLE,2018 Toyota,carmax,114000,20998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2300,2301,False,Toyota Highlander,Toyota,"41,000 miles",29998,Highlander XLE,2018 Toyota,carmax,41000,29998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2301,2302,False,Toyota Highlander,Toyota,"34,000 miles",30998,Highlander XLE,2018 Toyota,carmax,34000,30998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2302,2303,False,Toyota Highlander,Toyota,"82,000 miles",25998,Highlander XLE,2018 Toyota,carmax,82000,25998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2303,2304,False,Toyota Highlander,Toyota,"74,000 miles",24998,Highlander XLE,2018 Toyota,carmax,74000,24998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2304,2305,False,Toyota Highlander,Toyota,"65,000 miles",27998,Highlander XLE,2018 Toyota,carmax,65000,27998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2305,2306,False,Toyota Highlander,Toyota,"52,000 miles",29998,Highlander XLE,2018 Toyota,carmax,52000,29998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2306,2307,False,Toyota Highlander,Toyota,"49,000 miles",28998,Highlander XLE,2018 Toyota,carmax,49000,28998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2307,2308,False,Toyota Highlander,Toyota,"61,000 miles",26998,Highlander XLE,2018 Toyota,carmax,61000,26998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
