Unnamed: 0,gm,make_model,make,mileage_raw,price_raw,model_trim_raw,year_make_raw,platform,mileage,price,model,trim,year,car_key,car_id
1636,False,Ford Mustang,Ford,"14,000 miles",43998,Mustang GT Premium,2024 Ford,carmax,14000,43998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1637,False,Ford Mustang,Ford,"2,000 miles",47998,Mustang GT Premium,2024 Ford,carmax,2000,47998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1638,False,Ford Mustang,Ford,"13,000 miles",45998,Mustang GT Premium,2024 Ford,carmax,13000,45998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1639,False,Ford Mustang,Ford,"1,000 miles",49998,Mustang GT Premium,2024 Ford,carmax,1000,49998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1640,False,Ford Mustang,Ford,"8,000 miles",49998,Mustang GT Premium,2024 Ford,carmax,8000,49998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1641,False,Ford Mustang,Ford,"22,000 miles",42998,Mustang GT Premium,2024 Ford,carmax,22000,42998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1642,False,Ford Mustang,Ford,"16,000 miles",49998,Mustang GT Premium,2024 Ford,carmax,16000,49998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1643,False,Ford Mustang,Ford,"14,000 miles",45998,Mustang GT Premium,2024 Ford,carmax,14000,45998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1644,False,Ford Mustang,Ford,"10,000 miles",47998,Mustang GT Premium,2024 Ford,carmax,10000,47998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1645,False,Ford Mustang,Ford,"9,000 miles",49998,Mustang GT Premium,2024 Ford,carmax,9000,49998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1646,False,Ford Mustang,Ford,"4,000 miles",47998,Mustang GT Premium,2024 Ford,carmax,4000,47998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1647,False,Ford Mustang,Ford,"4,000 miles",47998,Mustang GT Premium,2024 Ford,carmax,4000,47998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1648,False,Ford Mustang,Ford,"15,000 miles",44998,Mustang GT Premium,2024 Ford,carmax,15000,44998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1649,False,Ford Mustang,Ford,"9,000 miles",48998,Mustang GT Premium,2024 Ford,carmax,9000,48998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1650,False,Ford Mustang,Ford,"20,000 miles",44998,Mustang GT Premium,2024 Ford,carmax,20000,44998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1651,False,Ford Mustang,Ford,"9,000 miles",47998,Mustang GT Premium,2024 Ford,carmax,9000,47998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1652,False,Ford Mustang,Ford,"26,000 miles",46998,Mustang GT Premium,2024 Ford,carmax,26000,46998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1653,False,Ford Mustang,Ford,"27,000 miles",43998,Mustang GT Premium,2024 Ford,carmax,27000,43998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1654,False,Ford Mustang,Ford,"2,000 miles",52998,Mustang GT Premium,2024 Ford,carmax,2000,52998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1655,False,Ford Mustang,Ford,"1,000 miles",48998,Mustang GT Premium,2024 Ford,carmax,1000,48998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1656,False,Ford Mustang,Ford,"10,000 miles",48998,Mustang GT Premium,2024 Ford,carmax,10000,48998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1657,False,Ford Mustang,Ford,"17,000 miles",45998,Mustang GT Premium,2024 Ford,carmax,17000,45998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1658,False,Ford Mustang,Ford,"27,000 miles",41998,Mustang GT Premium,2024 Ford,carmax,27000,41998,Mustang,GT Premium,2024,2024-ford-mustang-gt premium,297366977674966231222098064733977418050
1659,False,Ford Mustang,Ford,"2,000 miles",62998,Mustang Dark Horse,2025 Ford,carmax,2000,62998,Mustang,Dark Horse,2025,2025-ford-mustang-dark horse,110167397093755103306686073319354157946
1660,False,Ford Mustang,Ford,"2,000 miles",62998,Mustang Dark Horse,2025 Ford,carmax,2000,62998,Mustang,Dark Horse,2025,2025-ford-mustang-dark horse,110167397093755103306686073319354157946
1661,False,Ford Mustang,Ford,"3,000 miles",63998,Mustang Dark Horse,2025 Ford,carmax,3000,63998,Mustang,Dark Horse,2025,2025-ford-mustang-dark horse,110167397093755103306686073319354157946
1662,False,Ford Mustang,Ford,"1,000 miles",31998,Mustang Ecoboost,2025 Ford,carmax,1000,31998,Mustang,Ecoboost,2025,2025-ford-mustang-ecoboost,126070711408352119326397036099788315742
1663,False,Ford Mustang,Ford,"4,000 miles",31998,Mustang Ecoboost,2025 Ford,carmax,4000,31998,Mustang,Ecoboost,2025,2025-ford-mustang-ecoboost,126070711408352119326397036099788315742
1664,False,Ford Mustang,Ford,"10,000 miles",40998,Mustang Ecoboost Premium,2025 Ford,carmax,10000,40998,Mustang,Ecoboost Premium,2025,2025-ford-mustang-ecoboost premium,224781050490040309599610685183423322452
1665,False,Ford Mustang,Ford,"4,000 miles",43998,Mustang GT,2025 Ford,carmax,4000,43998,Mustang,GT,2025,2025-ford-mustang-gt,223400370436421879185639494610858400185
1666,False,Ford Mustang,Ford,"3,000 miles",41998,Mustang GT,2025 Ford,carmax,3000,41998,Mustang,GT,2025,2025-ford-mustang-gt,223400370436421879185639494610858400185
1667,False,Ford Mustang,Ford,"2,000 miles",44998,Mustang GT,2025 Ford,carmax,2000,44998,Mustang,GT,2025,2025-ford-mustang-gt,223400370436421879185639494610858400185
1668,False,Ford Mustang,Ford,"6,000 miles",51998,Mustang GT,2025 Ford,carmax,6000,51998,Mustang,GT,2025,2025-ford-mustang-gt,223400370436421879185639494610858400185
1669,False,Ford Mustang,Ford,"2,000 miles",46998,Mustang GT Premium,2025 Ford,carmax,2000,46998,Mustang,GT Premium,2025,2025-ford-mustang-gt premium,192049235356467800682637025672200943474
1670,False,Ford Mustang,Ford,"1,000 miles",47998,Mustang GT Premium,2025 Ford,carmax,1000,47998,Mustang,GT Premium,2025,2025-ford-mustang-gt premium,192049235356467800682637025672200943474
1671,True,Chevrolet Tahoe,Chevrolet,"107,000 miles",16998,Tahoe LS,2013 Chevrolet,carmax,107000,16998,Tahoe,LS,2013,2013-chevrolet-tahoe-ls,303454979658508517046973036186202242250
1672,True,Chevrolet Tahoe,Chevrolet,"75,000 miles",25998,Tahoe LTZ,2013 Chevrolet,carmax,75000,25998,Tahoe,LTZ,2013,2013-chevrolet-tahoe-ltz,133953705155943050501281350666871100224
1673,True,Chevrolet Tahoe,Chevrolet,"99,000 miles",22998,Tahoe LTZ,2013 Chevrolet,carmax,99000,22998,Tahoe,LTZ,2013,2013-chevrolet-tahoe-ltz,133953705155943050501281350666871100224
1674,True,GMC Yukon,GMC,"78,000 miles",18998,Yukon SLE,2013 GMC,carmax,78000,18998,Yukon,SLE,2013,2013-gmc-yukon-sle,72196311601995517924692435908618867434
1675,False,Lexus LS 460,Lexus,"82,000 miles",25998,LS 460,2013 Lexus,carmax,82000,25998,LS 460,-,2013,2013-lexus-ls 460--,192232350601360553815254235960676052190
1676,False,Lexus LS 460,Lexus,"56,000 miles",26998,LS 460,2013 Lexus,carmax,56000,26998,LS 460,-,2013,2013-lexus-ls 460--,192232350601360553815254235960676052190
1677,False,Lexus LS 460,Lexus,"81,000 miles",21998,LS 460,2013 Lexus,carmax,81000,21998,LS 460,-,2013,2013-lexus-ls 460--,192232350601360553815254235960676052190
1678,False,Lexus LS 460,Lexus,"85,000 miles",25998,LS 460,2013 Lexus,carmax,85000,25998,LS 460,-,2013,2013-lexus-ls 460--,192232350601360553815254235960676052190
1679,False,Lexus LS 460,Lexus,"85,000 miles",25998,LS 460 L,2013 Lexus,carmax,85000,25998,LS 460,L,2013,2013-lexus-ls 460-l,210629530954506761783010828711410769418
1680,False,Lexus LX 570,Lexus,"45,000 miles",45998,LX 570,2013 Lexus,carmax,45000,45998,LX 570,-,2013,2013-lexus-lx 570--,287632914807931259917717772425883771407
1681,False,Lexus LX 570,Lexus,"65,000 miles",39998,LX 570,2013 Lexus,carmax,65000,39998,LX 570,-,2013,2013-lexus-lx 570--,287632914807931259917717772425883771407
1682,False,Toyota 4Runner,Toyota,"100,000 miles",26998,4Runner Limited,2013 Toyota,carmax,100000,26998,4Runner,Limited,2013,2013-toyota-4runner-limited,333494134962336456328861494942493984352
1683,False,Toyota 4Runner,Toyota,"66,000 miles",26998,4Runner SR5,2013 Toyota,carmax,66000,26998,4Runner,SR5,2013,2013-toyota-4runner-sr5,316295504262681571699005131144724920601
1684,False,Toyota 4Runner,Toyota,"92,000 miles",23998,4Runner SR5,2013 Toyota,carmax,92000,23998,4Runner,SR5,2013,2013-toyota-4runner-sr5,316295504262681571699005131144724920601
1685,False,Toyota 4Runner,Toyota,"79,000 miles",27998,4Runner SR5,2013 Toyota,carmax,79000,27998,4Runner,SR5,2013,2013-toyota-4runner-sr5,316295504262681571699005131144724920601
1686,False,Toyota 4Runner,Toyota,"92,000 miles",26998,4Runner SR5,2013 Toyota,carmax,92000,26998,4Runner,SR5,2013,2013-toyota-4runner-sr5,316295504262681571699005131144724920601
1687,False,Toyota 4Runner,Toyota,"124,000 miles",25998,4Runner Trail,2013 Toyota,carmax,124000,25998,4Runner,Trail,2013,2013-toyota-4runner-trail,112069545024436242529509958798033061443
1688,False,Toyota Highlander,Toyota,"80,000 miles",17998,Highlander,2013 Toyota,carmax,80000,17998,Highlander,-,2013,2013-toyota-highlander--,122345859569865581146728147363974483802
1689,False,Toyota Highlander,Toyota,"113,000 miles",16998,Highlander,2013 Toyota,carmax,113000,16998,Highlander,-,2013,2013-toyota-highlander--,122345859569865581146728147363974483802
1690,False,Toyota Highlander,Toyota,"92,000 miles",18998,Highlander,2013 Toyota,carmax,92000,18998,Highlander,-,2013,2013-toyota-highlander--,122345859569865581146728147363974483802
1691,False,Toyota Highlander,Toyota,"69,000 miles",18998,Highlander,2013 Toyota,carmax,69000,18998,Highlander,-,2013,2013-toyota-highlander--,122345859569865581146728147363974483802
1692,False,Toyota Highlander,Toyota,"91,000 miles",20998,Highlander Limited,2013 Toyota,carmax,91000,20998,Highlander,Limited,2013,2013-toyota-highlander-limited,170277966895667887795931663087389913097
1693,False,Toyota Highlander,Toyota,"107,000 miles",19998,Highlander Limited,2013 Toyota,carmax,107000,19998,Highlander,Limited,2013,2013-toyota-highlander-limited,170277966895667887795931663087389913097
1694,False,Toyota Highlander,Toyota,"123,000 miles",16998,Highlander Limited,2013 Toyota,carmax,123000,16998,Highlander,Limited,2013,2013-toyota-highlander-limited,170277966895667887795931663087389913097
1695,False,Toyota Highlander,Toyota,"122,000 miles",18998,Highlander Limited,2013 Toyota,carmax,122000,18998,Highlander,Limited,2013,2013-toyota-highlander-limited,170277966895667887795931663087389913097
1696,False,Toyota Highlander,Toyota,"66,000 miles",23998,Highlander Limited,2013 Toyota,carmax,66000,23998,Highlander,Limited,2013,2013-toyota-highlander-limited,170277966895667887795931663087389913097
1697,False,Toyota Highlander,Toyota,"71,000 miles",22998,Highlander Limited,2013 Toyota,carmax,71000,22998,Highlander,Limited,2013,2013-toyota-highlander-limited,170277966895667887795931663087389913097
1698,False,Toyota Highlander,Toyota,"43,000 miles",25998,Highlander Limited,2013 Toyota,carmax,43000,25998,Highlander,Limited,2013,2013-toyota-highlander-limited,170277966895667887795931663087389913097
1699,False,Toyota Highlander,Toyota,"104,000 miles",18998,Highlander Limited,2013 Toyota,carmax,104000,18998,Highlander,Limited,2013,2013-toyota-highlander-limited,170277966895667887795931663087389913097
1700,False,Toyota Highlander,Toyota,"107,000 miles",16998,Highlander SE,2013 Toyota,carmax,107000,16998,Highlander,SE,2013,2013-toyota-highlander-se,36358933384337695917961281058501623044
1701,False,Toyota Highlander,Toyota,"97,000 miles",19998,Highlander SE,2013 Toyota,carmax,97000,19998,Highlander,SE,2013,2013-toyota-highlander-se,36358933384337695917961281058501623044
1702,False,Toyota Highlander,Toyota,"125,000 miles",16998,Highlander SE,2013 Toyota,carmax,125000,16998,Highlander,SE,2013,2013-toyota-highlander-se,36358933384337695917961281058501623044
1703,False,Toyota Highlander,Toyota,"120,000 miles",16998,Highlander SE,2013 Toyota,carmax,120000,16998,Highlander,SE,2013,2013-toyota-highlander-se,36358933384337695917961281058501623044
1704,False,Toyota Highlander,Toyota,"106,000 miles",18998,Highlander SE,2013 Toyota,carmax,106000,18998,Highlander,SE,2013,2013-toyota-highlander-se,36358933384337695917961281058501623044
1705,False,Toyota Highlander,Toyota,"73,000 miles",19998,Highlander SE,2013 Toyota,carmax,73000,19998,Highlander,SE,2013,2013-toyota-highlander-se,36358933384337695917961281058501623044
1706,False,Toyota Highlander,Toyota,"94,000 miles",19998,Highlander SE,2013 Toyota,carmax,94000,19998,Highlander,SE,2013,2013-toyota-highlander-se,36358933384337695917961281058501623044
1707,False,Toyota Highlander,Toyota,"122,000 miles",16998,Highlander SE,2013 Toyota,carmax,122000,16998,Highlander,SE,2013,2013-toyota-highlander-se,36358933384337695917961281058501623044
1708,False,Toyota Highlander,Toyota,"107,000 miles",17998,Highlander SE,2013 Toyota,carmax,107000,17998,Highlander,SE,2013,2013-toyota-highlander-se,36358933384337695917961281058501623044
1709,False,Toyota Highlander,Toyota,"82,000 miles",19998,Highlander SE,2013 Toyota,carmax,82000,19998,Highlander,SE,2013,2013-toyota-highlander-se,36358933384337695917961281058501623044
1710,False,Toyota Sequoia,Toyota,"110,000 miles",24998,Sequoia Limited,2013 Toyota,carmax,110000,24998,Sequoia,Limited,2013,2013-toyota-sequoia-limited,232303928590201359268604688058646392469
1711,False,Toyota Sequoia,Toyota,"71,000 miles",30998,Sequoia Platinum,2013 Toyota,carmax,71000,30998,Sequoia,Platinum,2013,2013-toyota-sequoia-platinum,240817472019049014186553335711592647290
1712,False,Toyota Sequoia,Toyota,"114,000 miles",24998,Sequoia Platinum,2013 Toyota,carmax,114000,24998,Sequoia,Platinum,2013,2013-toyota-sequoia-platinum,240817472019049014186553335711592647290
1713,False,Toyota Sequoia,Toyota,"113,000 miles",26998,Sequoia Platinum,2013 Toyota,carmax,113000,26998,Sequoia,Platinum,2013,2013-toyota-sequoia-platinum,240817472019049014186553335711592647290
1714,False,Toyota Sequoia,Toyota,"109,000 miles",21998,Sequoia SR5,2013 Toyota,carmax,109000,21998,Sequoia,SR5,2013,2013-toyota-sequoia-sr5,123319621330040975340437063600461319757
1715,True,Chevrolet Suburban 1500,Chevrolet,"71,000 miles",26998,Suburban 1500 LTZ,2014 Chevrolet,carmax,71000,26998,Suburban 1500,LTZ,2014,2014-chevrolet-suburban 1500-ltz,143663025712522029133929436478003406411
1716,True,Chevrolet Tahoe,Chevrolet,"103,000 miles",20998,Tahoe LS,2014 Chevrolet,carmax,103000,20998,Tahoe,LS,2014,2014-chevrolet-tahoe-ls,187026215901855083561590656429963274461
1717,True,Chevrolet Tahoe,Chevrolet,"101,000 miles",23998,Tahoe LT,2014 Chevrolet,carmax,101000,23998,Tahoe,LT,2014,2014-chevrolet-tahoe-lt,103646122439323562788472342866068875484
1718,True,GMC Yukon,GMC,"76,000 miles",26998,Yukon Denali,2014 GMC,carmax,76000,26998,Yukon,Denali,2014,2014-gmc-yukon-denali,189809063596729499671532353808184987501
1719,False,Lexus LS 460,Lexus,"76,000 miles",24998,LS 460,2014 Lexus,carmax,76000,24998,LS 460,-,2014,2014-lexus-ls 460--,54469896103400715431362074790038906696
1720,False,Lexus LS 460,Lexus,"51,000 miles",26998,LS 460,2014 Lexus,carmax,51000,26998,LS 460,-,2014,2014-lexus-ls 460--,54469896103400715431362074790038906696
1721,False,Lexus LS 460,Lexus,"72,000 miles",25998,LS 460,2014 Lexus,carmax,72000,25998,LS 460,-,2014,2014-lexus-ls 460--,54469896103400715431362074790038906696
1722,False,Lexus LS 460,Lexus,"66,000 miles",29998,LS 460,2014 Lexus,carmax,66000,29998,LS 460,-,2014,2014-lexus-ls 460--,54469896103400715431362074790038906696
1723,False,Lexus LS 460,Lexus,"77,000 miles",28998,LS 460 L,2014 Lexus,carmax,77000,28998,LS 460,L,2014,2014-lexus-ls 460-l,217510384466291674833900825971458565454
1724,False,Lexus LS 460,Lexus,"85,000 miles",28998,LS 460 L,2014 Lexus,carmax,85000,28998,LS 460,L,2014,2014-lexus-ls 460-l,217510384466291674833900825971458565454
1725,False,Lexus LX 570,Lexus,"90,000 miles",39998,LX 570,2014 Lexus,carmax,90000,39998,LX 570,-,2014,2014-lexus-lx 570--,30653261619916855565392320398066135050
1726,False,Lexus LX 570,Lexus,"45,000 miles",49998,LX 570,2014 Lexus,carmax,45000,49998,LX 570,-,2014,2014-lexus-lx 570--,30653261619916855565392320398066135050
1727,False,Toyota 4Runner,Toyota,"96,000 miles",27998,4Runner Limited,2014 Toyota,carmax,96000,27998,4Runner,Limited,2014,2014-toyota-4runner-limited,253519617774481541107615526567566473489
1728,False,Toyota 4Runner,Toyota,"78,000 miles",30998,4Runner Limited,2014 Toyota,carmax,78000,30998,4Runner,Limited,2014,2014-toyota-4runner-limited,253519617774481541107615526567566473489
1729,False,Toyota 4Runner,Toyota,"69,000 miles",28998,4Runner Limited,2014 Toyota,carmax,69000,28998,4Runner,Limited,2014,2014-toyota-4runner-limited,253519617774481541107615526567566473489
1730,False,Toyota 4Runner,Toyota,"85,000 miles",29998,4Runner Limited,2014 Toyota,carmax,85000,29998,4Runner,Limited,2014,2014-toyota-4runner-limited,253519617774481541107615526567566473489
1731,False,Toyota 4Runner,Toyota,"76,000 miles",27998,4Runner Limited,2014 Toyota,carmax,76000,27998,4Runner,Limited,2014,2014-toyota-4runner-limited,253519617774481541107615526567566473489
1732,False,Toyota 4Runner,Toyota,"73,000 miles",28998,4Runner Limited,2014 Toyota,carmax,73000,28998,4Runner,Limited,2014,2014-toyota-4runner-limited,253519617774481541107615526567566473489
1733,False,Toyota 4Runner,Toyota,"71,000 miles",26998,4Runner Limited,2014 Toyota,carmax,71000,26998,4Runner,Limited,2014,2014-toyota-4runner-limited,253519617774481541107615526567566473489
1734,False,Toyota 4Runner,Toyota,"97,000 miles",28998,4Runner Limited,2014 Toyota,carmax,97000,28998,4Runner,Limited,2014,2014-toyota-4runner-limited,253519617774481541107615526567566473489
1735,False,Toyota 4Runner,Toyota,"120,000 miles",24998,4Runner Limited,2014 Toyota,carmax,120000,24998,4Runner,Limited,2014,2014-toyota-4runner-limited,253519617774481541107615526567566473489
1736,False,Toyota 4Runner,Toyota,"56,000 miles",30998,4Runner SR5,2014 Toyota,carmax,56000,30998,4Runner,SR5,2014,2014-toyota-4runner-sr5,325685540092000192198486300820813641473
1737,False,Toyota 4Runner,Toyota,"114,000 miles",23998,4Runner SR5,2014 Toyota,carmax,114000,23998,4Runner,SR5,2014,2014-toyota-4runner-sr5,325685540092000192198486300820813641473
1738,False,Toyota 4Runner,Toyota,"63,000 miles",27998,4Runner SR5 Premium,2014 Toyota,carmax,63000,27998,4Runner,SR5 Premium,2014,2014-toyota-4runner-sr5 premium,95362302362540212355335312847104511496
1739,False,Toyota 4Runner,Toyota,"79,000 miles",26998,4Runner SR5 Premium,2014 Toyota,carmax,79000,26998,4Runner,SR5 Premium,2014,2014-toyota-4runner-sr5 premium,95362302362540212355335312847104511496
1740,False,Toyota 4Runner,Toyota,"76,000 miles",29998,4Runner Trail,2014 Toyota,carmax,76000,29998,4Runner,Trail,2014,2014-toyota-4runner-trail,141977392315210354423270008281418276681
1741,False,Toyota Highlander,Toyota,"89,000 miles",23998,Highlander Hybrid Limited,2014 Toyota,carmax,89000,23998,Highlander,Hybrid Limited,2014,2014-toyota-highlander-hybrid limited,30822206896503721432118087288556649369
1742,False,Toyota Highlander,Toyota,"94,000 miles",18998,Highlander LE,2014 Toyota,carmax,94000,18998,Highlander,LE,2014,2014-toyota-highlander-le,232277593442531430852631498766887443529
1743,False,Toyota Highlander,Toyota,"114,000 miles",15998,Highlander LE,2014 Toyota,carmax,114000,15998,Highlander,LE,2014,2014-toyota-highlander-le,232277593442531430852631498766887443529
1744,False,Toyota Highlander,Toyota,"107,000 miles",18998,Highlander LE Plus,2014 Toyota,carmax,107000,18998,Highlander,LE Plus,2014,2014-toyota-highlander-le plus,187238163291843284489690257391512125571
1745,False,Toyota Highlander,Toyota,"106,000 miles",19998,Highlander Limited,2014 Toyota,carmax,106000,19998,Highlander,Limited,2014,2014-toyota-highlander-limited,61778215043634258751855836286433639608
1746,False,Toyota Highlander,Toyota,"75,000 miles",23998,Highlander Limited,2014 Toyota,carmax,75000,23998,Highlander,Limited,2014,2014-toyota-highlander-limited,61778215043634258751855836286433639608
1747,False,Toyota Highlander,Toyota,"128,000 miles",18998,Highlander Limited,2014 Toyota,carmax,128000,18998,Highlander,Limited,2014,2014-toyota-highlander-limited,61778215043634258751855836286433639608
1748,False,Toyota Highlander,Toyota,"97,000 miles",22998,Highlander Limited Platinum,2014 Toyota,carmax,97000,22998,Highlander,Limited Platinum,2014,2014-toyota-highlander-limited platinum,260443306745201991588448046902284360925
1749,False,Toyota Highlander,Toyota,"71,000 miles",21998,Highlander XLE,2014 Toyota,carmax,71000,21998,Highlander,XLE,2014,2014-toyota-highlander-xle,164128807056649851960692630026210969734
1750,False,Toyota Highlander,Toyota,"112,000 miles",18998,Highlander XLE,2014 Toyota,carmax,112000,18998,Highlander,XLE,2014,2014-toyota-highlander-xle,164128807056649851960692630026210969734
1751,False,Toyota Highlander,Toyota,"81,000 miles",22998,Highlander XLE,2014 Toyota,carmax,81000,22998,Highlander,XLE,2014,2014-toyota-highlander-xle,164128807056649851960692630026210969734
1752,False,Toyota Highlander,Toyota,"30,000 miles",26998,Highlander XLE,2014 Toyota,carmax,30000,26998,Highlander,XLE,2014,2014-toyota-highlander-xle,164128807056649851960692630026210969734
1753,False,Toyota Highlander,Toyota,"113,000 miles",19998,Highlander XLE,2014 Toyota,carmax,113000,19998,Highlander,XLE,2014,2014-toyota-highlander-xle,164128807056649851960692630026210969734
1754,False,Toyota Highlander,Toyota,"99,000 miles",20998,Highlander XLE,2014 Toyota,carmax,99000,20998,Highlander,XLE,2014,2014-toyota-highlander-xle,164128807056649851960692630026210969734
1755,False,Toyota Highlander,Toyota,"74,000 miles",21998,Highlander XLE,2014 Toyota,carmax,74000,21998,Highlander,XLE,2014,2014-toyota-highlander-xle,164128807056649851960692630026210969734
1756,False,Toyota Highlander,Toyota,"116,000 miles",19998,Highlander XLE,2014 Toyota,carmax,116000,19998,Highlander,XLE,2014,2014-toyota-highlander-xle,164128807056649851960692630026210969734
1757,False,Toyota Land Cruiser,Toyota,"80,000 miles",48998,Land Cruiser,2014 Toyota,carmax,80000,48998,Land Cruiser,-,2014,2014-toyota-land cruiser--,195293658581992788126574638031666572582
1758,False,Toyota Sequoia,Toyota,"121,000 miles",26998,Sequoia Platinum,2014 Toyota,carmax,121000,26998,Sequoia,Platinum,2014,2014-toyota-sequoia-platinum,71185696093598915190611749053152162218
1759,True,Cadillac Escalade,Cadillac,"57,000 miles",38998,Escalade ESV Platinum,2015 Cadillac,carmax,57000,38998,Escalade,Platinum,2015,2015-cadillac-escalade-platinum,153418451139669628544859710661711189173
1760,True,Cadillac Escalade,Cadillac,"53,000 miles",35998,Escalade ESV Premium,2015 Cadillac,carmax,53000,35998,Escalade,Premium,2015,2015-cadillac-escalade-premium,4245943274607028349323310858564649931
1761,True,Cadillac Escalade,Cadillac,"31,000 miles",38998,Escalade Luxury,2015 Cadillac,carmax,31000,38998,Escalade,Luxury,2015,2015-cadillac-escalade-luxury,209040645895376073556221634846162328892
1762,True,Cadillac Escalade,Cadillac,"54,000 miles",37998,Escalade Platinum,2015 Cadillac,carmax,54000,37998,Escalade,Platinum,2015,2015-cadillac-escalade-platinum,153418451139669628544859710661711189173
1763,True,Cadillac Escalade,Cadillac,"51,000 miles",36998,Escalade Platinum,2015 Cadillac,carmax,51000,36998,Escalade,Platinum,2015,2015-cadillac-escalade-platinum,153418451139669628544859710661711189173
1764,True,Cadillac Escalade,Cadillac,"59,000 miles",36998,Escalade Premium,2015 Cadillac,carmax,59000,36998,Escalade,Premium,2015,2015-cadillac-escalade-premium,4245943274607028349323310858564649931
1765,True,Chevrolet Suburban 1500,Chevrolet,"73,000 miles",27998,Suburban 1500 LT,2015 Chevrolet,carmax,73000,27998,Suburban 1500,LT,2015,2015-chevrolet-suburban 1500-lt,178713199076112066814656769705431471575
1766,True,Chevrolet Tahoe,Chevrolet,"104,000 miles",22998,Tahoe LS,2015 Chevrolet,carmax,104000,22998,Tahoe,LS,2015,2015-chevrolet-tahoe-ls,105973568762233056547776696755212381893
1767,True,Chevrolet Tahoe,Chevrolet,"78,000 miles",24998,Tahoe LS,2015 Chevrolet,carmax,78000,24998,Tahoe,LS,2015,2015-chevrolet-tahoe-ls,105973568762233056547776696755212381893
1768,True,Chevrolet Tahoe,Chevrolet,"70,000 miles",25998,Tahoe LS,2015 Chevrolet,carmax,70000,25998,Tahoe,LS,2015,2015-chevrolet-tahoe-ls,105973568762233056547776696755212381893
1769,True,Chevrolet Tahoe,Chevrolet,"100,000 miles",23998,Tahoe LT,2015 Chevrolet,carmax,100000,23998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
1770,True,Chevrolet Tahoe,Chevrolet,"100,000 miles",23998,Tahoe LT,2015 Chevrolet,carmax,100000,23998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
1771,True,Chevrolet Tahoe,Chevrolet,"103,000 miles",24998,Tahoe LT,2015 Chevrolet,carmax,103000,24998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
1772,True,Chevrolet Tahoe,Chevrolet,"93,000 miles",25998,Tahoe LT,2015 Chevrolet,carmax,93000,25998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
1773,True,Chevrolet Tahoe,Chevrolet,"93,000 miles",24998,Tahoe LT,2015 Chevrolet,carmax,93000,24998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
1774,True,Chevrolet Tahoe,Chevrolet,"101,000 miles",23998,Tahoe LT,2015 Chevrolet,carmax,101000,23998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
1775,True,Chevrolet Tahoe,Chevrolet,"93,000 miles",24998,Tahoe LT,2015 Chevrolet,carmax,93000,24998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
1776,True,Chevrolet Tahoe,Chevrolet,"104,000 miles",23998,Tahoe LT,2015 Chevrolet,carmax,104000,23998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
1777,True,Chevrolet Tahoe,Chevrolet,"94,000 miles",25998,Tahoe LT,2015 Chevrolet,carmax,94000,25998,Tahoe,LT,2015,2015-chevrolet-tahoe-lt,121551164077119657301549559768294329978
